YEAR,Type,Neighbourhood,Total Construction Value,Additions,Interior/ Exterior Alterations,Secondary Suites,New Units,Demolished Units,Net Units,Number of Permits
2011,Multi Family,Sherbrooke,0,0,0,0,0,0,0,0
2011,Multi Family,Sherwood,0,0,0,0,0,0,0,0
2011,Multi Family,Spruce Avenue,52300,0,4,0,0,0,0,5
2011,Multi Family,Strathcona,9665115,0,3,0,67,0,67,9
2011,Multi Family,Strathearn,0,0,0,0,0,0,0,0
2011,Multi Family,Terrace Heights,25000,0,1,0,0,0,0,1
2011,Multi Family,Virginia Park,0,0,0,0,0,0,0,0
2011,Multi Family,Wellington,0,0,0,0,0,0,0,0
2011,Multi Family,West Jasper Place,17800,0,1,0,0,0,0,1
2011,Multi Family,West Meadowlark Park,0,0,0,0,0,0,0,0
2011,Multi Family,Westbrook Estates,150000,0,1,0,0,0,0,1
2011,Multi Family,Westmount,1625000,0,1,0,9,0,9,6
2011,Multi Family,Westwood,10000,0,0,0,2,0,2,2
2011,Multi Family,Windsor Park,0,0,0,0,0,0,0,0
2011,Multi Family,Woodcroft,0,0,0,0,0,0,0,0
2011,Multi Family,York,4500,0,1,0,0,0,0,1
2012,Single Family,Abbottsfield,0,0,0,0,0,0,0,0
2012,Single Family,Alberta Avenue,5464486,3,11,21,20,-17,3,113
2012,Single Family,Allendale,757959,1,3,3,1,-8,-7,38
2012,Single Family,Argyll,70815,1,3,0,0,0,0,5
2012,Single Family,Aspen Gardens,875787,1,2,0,1,-1,0,12
2012,Single Family,Athlone,419340,1,1,4,1,-2,-1,12
2012,Single Family,Avonmore,1811539,2,1,5,3,-6,-3,30
2012,Single Family,Balwin,77082,1,0,1,0,-3,-3,11
2012,Single Family,Beacon Heights,621050,3,2,1,2,-1,1,18
2012,Single Family,Belgravia,3889482,1,5,3,6,-6,0,46
2012,Single Family,Bellevue,885363,1,1,2,2,0,2,11
2012,Single Family,Belvedere,689360,0,2,5,2,-3,-1,23
2012,Single Family,Bergman,38280,0,3,0,0,0,0,4
2012,Single Family,Beverly Heights,668695,3,0,3,1,-4,-3,20
2012,Single Family,Bonnie Doon,7603164,1,5,4,16,-17,-1,83
2012,Single Family,Boyle Street,63633,1,1,1,0,-5,-5,15
2012,Single Family,Britannia Youngstown,581471,1,1,1,1,-9,-8,35
2012,Single Family,Calder,278403,1,5,3,0,-3,-3,35
2013,Multi Family,Bergman,0,0,0,0,0,0,0,0
2012,Single Family,Canora,178414,0,4,0,0,-6,-6,30
2012,Single Family,Capilano,894980,7,5,1,0,0,0,30
2012,Single Family,Central McDougall,69700,0,1,1,0,-2,-2,6
2012,Single Family,Cloverdale,568525,0,2,1,1,-1,0,10
2012,Single Family,Crestwood,4008672,4,5,1,6,-9,-3,56
2012,Single Family,Cromdale,324379,1,3,1,0,0,0,8
2012,Single Family,Delton,1287127,1,1,4,3,-4,-1,26
2012,Single Family,Delwood,50546,0,1,0,0,0,0,8
2012,Single Family,Dovercourt,492839,1,2,0,1,-1,0,15
2012,Single Family,Downtown,0,0,0,0,0,0,0,0
2012,Single Family,Duggan,163860,3,4,0,0,0,0,15
2012,Single Family,Eastwood,486360,3,1,2,1,-4,-3,18
2012,Single Family,Elmwood,58652,1,3,1,0,0,0,11
2012,Single Family,Elmwood Park,6000,0,1,1,0,0,0,2
2012,Single Family,Empire Park,0,0,0,0,0,0,0,0
2012,Single Family,Evansdale,35000,0,0,1,0,0,0,2
2012,Single Family,Forest Heights,3118388,3,6,10,5,-7,-2,52
2012,Single Family,Fulton Place,1385083,1,4,1,2,0,2,19
2012,Single Family,Garneau,1496861,0,0,2,3,-7,-4,24
2012,Single Family,Glengarry,372691,2,1,3,1,-1,0,14
2012,Single Family,Glenora,7143521,7,9,0,10,-13,-3,64
2012,Single Family,Glenwood,1910386,0,3,4,5,-6,-1,34
2012,Single Family,Gold Bar,682763,1,3,2,1,-1,0,20
2012,Single Family,Grandview Heights,1538592,3,2,0,2,-1,1,11
2012,Single Family,Greenfield,274037,5,3,1,0,0,0,14
2012,Single Family,Grovenor,3320781,2,6,0,7,-8,-1,47
2012,Single Family,Hazeldean,1176697,1,1,9,2,-5,-3,31
2012,Single Family,High Park,590624,2,1,4,1,-2,-1,13
2012,Single Family,Highlands,1755364,8,2,4,3,-4,-1,36
2012,Single Family,Holyrood,1244906,2,8,4,1,-2,-1,44
2012,Single Family,Idylwylde,125820,0,3,6,0,-1,-1,24
2012,Single Family,Inglewood,486198,0,1,2,0,-14,-14,47
2012,Single Family,Jasper Park,31380,0,0,0,0,0,0,7
2012,Single Family,Kenilworth,1038922,1,2,1,2,-1,1,13
2012,Single Family,Kensington,165448,3,3,4,0,-1,-1,20
2012,Single Family,Kildare,6800,1,0,1,0,0,0,2
2012,Single Family,Kilkenny,135491,2,1,3,0,0,0,9
2012,Single Family,Killarney,128815,1,2,2,0,-2,-2,20
2012,Single Family,King Edward Park,2977759,3,6,13,6,-11,-5,79
2012,Single Family,Landsdowne,1149328,1,1,0,1,0,1,9
2012,Single Family,Lauderdale,126834,1,1,0,0,0,0,10
2012,Single Family,Laurier Heights,1339522,2,8,1,1,-1,0,32
2012,Single Family,Lendrum Place,278082,2,4,1,0,0,0,21
2012,Single Family,Lynnwood,70611,2,0,2,0,0,0,14
2012,Single Family,Malmo Plains,605657,3,1,5,1,0,1,18
2012,Single Family,Mayfield,142598,3,3,1,0,0,0,17
2012,Single Family,McCauley,816978,0,3,1,2,-9,-7,28
2012,Single Family,McKernan,3995094,3,3,8,8,-13,-5,60
2012,Single Family,McQueen,208098,3,1,1,0,0,0,9
2012,Single Family,Meadowlark Park,127254,1,5,2,0,0,0,13
2012,Single Family,Montrose,1550943,3,2,4,4,-7,-3,37
2012,Single Family,Newton,1335400,2,0,6,4,-2,2,26
2012,Single Family,North Glenora,629357,5,6,0,0,0,0,31
2012,Single Family,Northmount,13000,0,1,0,0,0,0,3
2012,Single Family,Oliver,20001,0,0,0,0,-3,-3,2
2012,Single Family,Ottewell,582060,7,6,2,0,0,0,28
2012,Single Family,Parkallen,1832182,3,7,4,3,-2,1,44
2012,Single Family,Parkdale,1245934,0,5,1,4,-5,-1,39
2012,Single Family,Parkview,4869307,9,12,0,4,-5,-1,46
2012,Single Family,Patricia Heights,28068,1,1,0,0,0,0,8
2012,Single Family,Pleasantview,2708569,1,6,2,5,-4,1,28
2012,Single Family,Prince Charles,153422,2,2,0,0,-9,-9,33
2012,Single Family,Prince Rupert,50141,0,1,3,0,0,0,10
2012,Single Family,Queen Alexandra,738821,2,5,7,1,-13,-12,38
2012,Single Family,Queen Mary Park,674101,0,0,0,1,-4,-3,14
2012,Single Family,Quesnell Heights,871430,0,1,0,1,-1,0,4
2012,Single Family,Rideau Park,113000,1,1,1,0,0,0,4
2012,Single Family,Rio Terrace,521960,5,3,0,0,0,0,13
2012,Single Family,Ritchie,5132285,0,9,10,13,-18,-5,91
2012,Single Family,Riverdale,1681786,0,2,0,3,-6,-3,22
2012,Single Family,Rossdale,1282010,1,1,0,2,-4,-2,13
2012,Single Family,Rosslyn,62699,1,0,2,0,0,0,14
2012,Single Family,Royal Gardens,58668,2,0,0,0,0,0,4
2012,Single Family,Rundle Heights,48703,1,0,0,0,0,0,8
2012,Single Family,Sherbrooke,228335,2,0,2,0,0,0,8
2012,Single Family,Sherwood,1973688,2,2,1,4,-5,-1,24
2012,Single Family,Spruce Avenue,378160,0,1,3,1,-5,-4,22
2012,Single Family,Strathcona,3763944,4,10,8,6,-18,-12,76
2012,Single Family,Strathearn,1833716,5,6,4,3,-3,0,40
2012,Single Family,Terrace Heights,826554,1,3,4,1,0,1,15
2012,Single Family,Virginia Park,324573,0,0,1,1,0,1,3
2012,Single Family,Wellington,60622,0,1,1,0,0,0,6
2012,Single Family,West Jasper Place,2853598,2,1,3,7,-6,1,32
2012,Single Family,West Meadowlark Park,104652,1,1,0,0,0,0,5
2012,Single Family,Westbrook Estates,2753406,1,4,1,2,-3,-1,14
2012,Single Family,Westmount,3779441,3,6,0,7,-13,-6,54
2012,Single Family,Westwood,69917,0,1,2,0,-2,-2,10
2012,Single Family,Windsor Park,1540462,2,8,0,2,-1,1,30
2012,Single Family,Woodcroft,149432,1,1,5,0,0,0,10
2012,Single Family,York,163934,0,1,3,0,-1,-1,12
2012,Multi Family,Abbottsfield,61792,0,1,0,0,0,0,1
2012,Multi Family,Alberta Avenue,626000,0,7,0,4,0,4,11
2012,Multi Family,Allendale,3623000,0,3,0,20,0,20,13
2012,Multi Family,Argyll,4000,0,0,0,0,0,0,1
2012,Multi Family,Aspen Gardens,0,0,0,0,0,0,0,0
2012,Multi Family,Athlone,4930000,0,0,0,30,0,30,1
2012,Multi Family,Avonmore,0,0,0,0,0,0,0,0
2012,Multi Family,Balwin,1797300,0,2,0,8,0,8,6
2012,Multi Family,Beacon Heights,40000,0,1,0,0,0,0,1
2012,Multi Family,Belgravia,3250000,0,2,0,51,0,51,3
2012,Multi Family,Bellevue,0,0,0,0,0,0,0,0
2012,Multi Family,Belvedere,1927683,0,3,0,15,0,15,6
2012,Multi Family,Bergman,5500,0,2,0,0,0,0,2
2012,Multi Family,Beverly Heights,406000,0,1,0,2,0,2,3
2012,Multi Family,Bonnie Doon,2115000,0,5,0,10,0,10,10
2012,Multi Family,Boyle Street,47286137,0,2,0,366,0,366,8
2012,Multi Family,Britannia Youngstown,2560000,0,1,0,19,0,19,10
2012,Multi Family,Calder,1151800,0,10,0,6,-2,4,14
2012,Multi Family,Canora,1994000,0,0,0,14,0,14,8
2012,Multi Family,Capilano,0,0,0,0,0,0,0,0
2012,Multi Family,Central McDougall,8469850,0,2,0,62,0,62,7
2012,Multi Family,Cloverdale,0,0,0,0,0,0,0,0
2012,Multi Family,Crestwood,400000,0,0,0,2,0,2,1
2012,Multi Family,Cromdale,40000,0,1,0,0,0,0,1
2012,Multi Family,Delton,570000,0,0,0,4,0,4,2
2012,Multi Family,Delwood,0,0,0,0,0,0,0,0
2012,Multi Family,Dovercourt,0,0,0,0,0,0,0,0
2012,Multi Family,Downtown,563016,1,8,0,2,-1,1,12
2012,Multi Family,Duggan,0,0,0,0,0,0,0,0
2012,Multi Family,Eastwood,537200,0,3,0,6,0,6,7
2012,Multi Family,Elmwood,3000,0,1,0,0,0,0,0
2012,Multi Family,Elmwood Park,0,0,0,0,0,0,0,0
2012,Multi Family,Empire Park,100000,0,1,0,0,0,0,1
2012,Multi Family,Evansdale,0,0,0,0,0,0,0,0
2012,Multi Family,Forest Heights,1001000,1,1,0,4,0,4,5
2012,Multi Family,Fulton Place,0,0,0,0,0,0,0,0
2012,Multi Family,Garneau,4940920,0,8,0,19,0,19,17
2012,Multi Family,Glengarry,0,0,0,0,0,0,0,0
2012,Multi Family,Glenora,275940,1,0,0,0,0,0,3
2012,Multi Family,Glenwood,380000,0,0,0,2,0,2,1
2012,Multi Family,Gold Bar,0,0,0,0,0,0,0,0
2012,Multi Family,Grandview Heights,0,0,0,0,0,0,0,0
2012,Multi Family,Greenfield,37000,0,1,0,0,0,0,1
2012,Multi Family,Grovenor,2537500,0,0,0,13,0,13,7
2012,Multi Family,Hazeldean,846000,0,2,0,6,0,6,7
2013,Multi Family,Woodcroft,0,0,0,0,0,0,0,0
2012,Multi Family,High Park,680000,0,1,0,4,0,4,3
2012,Multi Family,Highlands,0,0,0,0,0,0,0,0
2012,Multi Family,Holyrood,2000,0,0,0,0,0,0,0
2012,Multi Family,Idylwylde,0,0,0,0,0,0,0,0
2012,Multi Family,Inglewood,4704300,0,4,0,29,0,29,19
2012,Multi Family,Jasper Park,116000,0,2,0,1,0,1,3
2012,Multi Family,Kenilworth,0,0,0,0,0,0,0,0
2012,Multi Family,Kensington,0,0,0,0,0,0,0,0
2012,Multi Family,Kildare,0,0,0,0,0,0,0,0
2012,Multi Family,Kilkenny,0,0,0,0,0,0,0,0
2012,Multi Family,Killarney,400000,0,0,0,2,0,2,1
2012,Multi Family,King Edward Park,1278300,0,1,0,8,0,8,7
2012,Multi Family,Landsdowne,0,0,0,0,0,0,0,0
2012,Multi Family,Lauderdale,0,0,0,0,0,0,0,0
2012,Multi Family,Laurier Heights,0,0,0,0,0,0,0,0
2012,Multi Family,Lendrum Place,0,0,0,0,0,0,0,0
2012,Multi Family,Lynnwood,0,0,0,0,0,0,0,0
2012,Multi Family,Malmo Plains,0,0,0,0,0,0,0,0
2012,Multi Family,Mayfield,0,0,0,0,0,0,0,0
2012,Multi Family,McCauley,4427143,0,1,0,25,0,25,4
2012,Multi Family,McKernan,2936560,0,8,0,12,0,12,14
2012,Multi Family,McQueen,0,0,0,0,0,0,0,0
2012,Multi Family,Meadowlark Park,3000,0,1,0,0,0,0,1
2012,Multi Family,Montrose,200000,0,0,0,2,0,2,1
2012,Multi Family,Newton,730000,0,0,0,4,0,4,2
2012,Multi Family,North Glenora,0,0,0,0,0,0,0,0
2012,Multi Family,Northmount,0,0,0,0,0,0,0,0
2012,Multi Family,Oliver,43113742,0,19,0,128,0,128,22
2012,Multi Family,Ottewell,0,0,0,0,0,0,0,0
2012,Multi Family,Parkallen,0,0,0,0,0,0,0,0
2012,Multi Family,Parkdale,1121000,0,1,0,8,0,8,7
2012,Multi Family,Parkview,0,0,0,0,0,0,0,0
2012,Multi Family,Patricia Heights,0,0,0,0,0,0,0,0
2012,Multi Family,Pleasantview,0,0,0,0,0,0,0,0
2012,Multi Family,Prince Charles,1800000,0,2,0,12,0,12,9
2012,Multi Family,Prince Rupert,10000,0,0,0,0,-2,-2,1
2012,Multi Family,Queen Alexandra,5606500,0,1,0,32,-2,30,12
2012,Multi Family,Queen Mary Park,438794,0,2,0,0,0,0,2
2012,Multi Family,Quesnell Heights,0,0,0,0,0,0,0,0
2012,Multi Family,Rideau Park,0,0,0,0,0,0,0,0
2012,Multi Family,Rio Terrace,0,0,0,0,0,0,0,0
2012,Multi Family,Ritchie,2506600,0,2,0,10,-1,9,10
2012,Multi Family,Riverdale,1424500,0,3,0,6,0,6,9
2012,Multi Family,Rossdale,0,0,0,0,0,0,0,0
2012,Multi Family,Rosslyn,133000,0,1,0,0,-2,-2,2
2012,Multi Family,Royal Gardens,0,0,0,0,0,0,0,0
2012,Multi Family,Rundle Heights,4500,0,1,0,0,0,0,1
2012,Multi Family,Sherwood,257500,0,1,0,2,0,2,2
2012,Multi Family,Spruce Avenue,1083253,0,3,0,9,0,9,5
2012,Multi Family,Strathcona,8734200,0,13,0,48,0,48,23
2012,Multi Family,Strathearn,340000,0,0,0,2,0,2,1
2012,Multi Family,Terrace Heights,70000,0,1,0,1,0,1,2
2012,Multi Family,Virginia Park,0,0,0,0,0,0,0,0
2012,Multi Family,Wellington,0,0,0,0,0,0,0,0
2012,Multi Family,West Jasper Place,0,0,0,0,0,0,0,0
2012,Multi Family,West Meadowlark Park,7000,0,1,0,0,0,0,1
2012,Multi Family,Westbrook Estates,85000,0,1,0,0,0,0,1
2012,Multi Family,Westmount,10795800,0,2,0,98,0,98,9
2012,Multi Family,Westwood,782000,0,3,0,6,0,6,7
2012,Multi Family,Windsor Park,0,0,0,0,0,0,0,0
2012,Multi Family,Woodcroft,165000,0,1,0,0,0,0,1
2012,Multi Family,York,3000000,0,1,0,0,0,0,1
2013,Single Family,Abbottsfield,0,0,0,0,0,0,0,0
2013,Single Family,Alberta Avenue,3704568,5,17,12,11,-13,-2,97
2013,Single Family,Allendale,3244100,0,6,15,6,-12,-6,65
2013,Single Family,Argyll,25327,1,1,0,0,0,0,5
2013,Single Family,Aspen Gardens,1855224,2,7,0,2,-2,0,16
2013,Single Family,Athlone,174936,1,10,1,0,0,0,14
2013,Single Family,Avonmore,1127518,4,4,3,2,0,2,27
2013,Single Family,Balwin,57142,1,3,0,0,0,0,5
2013,Single Family,Beacon Heights,645153,1,3,2,2,-4,-2,22
2013,Single Family,Belgravia,4121946,1,8,5,6,-9,-3,45
2013,Single Family,Bellevue,78126,2,6,0,0,-2,-2,17
2013,Single Family,Belvedere,82282,1,1,0,0,-2,-2,10
2013,Single Family,Bergman,55495,1,1,1,0,0,0,6
2013,Single Family,Beverly Heights,777008,3,7,5,2,-2,0,22
2013,Single Family,Bonnie Doon,5884356,3,14,7,12,-21,-9,102
2013,Single Family,Boyle Street,104900,0,2,0,0,-1,-1,7
2013,Single Family,Britannia Youngstown,589803,0,1,3,1,-3,-2,24
2013,Single Family,Calder,711523,3,5,5,2,-4,-2,27
2013,Single Family,Canora,115035,1,1,1,0,-4,-4,16
2013,Single Family,Capilano,1349181,6,8,3,1,-1,0,38
2013,Single Family,Central McDougall,699150,0,0,2,1,-3,-2,6
2013,Single Family,Cloverdale,1174887,1,1,0,3,-4,-1,13
2013,Single Family,Crestwood,5684035,7,9,1,9,-8,1,49
2013,Single Family,Cromdale,195477,1,2,0,0,0,0,8
2013,Single Family,Delton,161288,1,2,5,0,-4,-4,22
2013,Single Family,Delwood,40872,0,3,1,0,0,0,6
2013,Single Family,Dovercourt,610557,2,6,0,1,-1,0,12
2013,Single Family,Downtown,20350,0,1,0,0,0,0,2
2013,Single Family,Duggan,32002,2,3,0,0,0,0,7
2013,Single Family,Eastwood,538319,1,1,1,1,-6,-5,24
2013,Single Family,Elmwood,108774,2,3,0,0,0,0,6
2013,Single Family,Elmwood Park,21000,0,1,2,0,0,0,3
2013,Single Family,Empire Park,4000,0,0,0,0,0,0,1
2013,Single Family,Evansdale,97711,3,5,1,0,0,0,17
2013,Single Family,Forest Heights,1744069,3,7,4,3,-3,0,35
2013,Single Family,Fulton Place,225620,1,9,3,0,0,0,20
2013,Single Family,Garneau,1313069,0,3,6,2,-12,-10,36
2013,Single Family,Glengarry,61654,2,3,0,0,0,0,7
2013,Single Family,Glenora,7107982,15,14,2,10,-9,1,73
2013,Single Family,Glenwood,1487767,1,8,4,4,-8,-4,29
2013,Single Family,Gold Bar,135395,0,7,0,0,0,0,13
2013,Single Family,Grandview Heights,515126,3,5,0,0,0,0,9
2013,Single Family,Greenfield,657134,0,8,0,1,-1,0,24
2013,Single Family,Grovenor,1861103,2,4,2,3,-7,-4,35
2013,Single Family,Hazeldean,1655379,3,7,11,2,-6,-4,55
2013,Single Family,High Park,832994,1,3,7,2,-3,-1,29
2013,Single Family,Highlands,2284585,6,12,3,6,-5,1,45
2013,Single Family,Holyrood,2859102,9,13,1,4,-4,0,49
2013,Single Family,Idylwylde,147247,2,10,1,0,0,0,15
2013,Single Family,Inglewood,419036,1,10,1,0,-13,-13,58
2013,Single Family,Jasper Park,779706,0,3,1,1,-4,-3,15
2013,Single Family,Kenilworth,742357,3,4,2,1,-1,0,15
2013,Single Family,Kensington,244879,3,7,3,0,-2,-2,24
2013,Single Family,Kildare,28451,1,1,0,0,0,0,5
2013,Single Family,Kilkenny,78001,4,6,1,0,0,0,18
2013,Single Family,Killarney,112789,2,4,2,0,-3,-3,16
2013,Single Family,King Edward Park,7865686,3,8,6,18,-22,-4,105
2013,Single Family,Landsdowne,0,0,0,0,0,0,0,0
2013,Single Family,Lauderdale,764395,0,6,2,0,-1,-1,13
2013,Single Family,Laurier Heights,2240147,4,13,0,3,-3,0,29
2013,Single Family,Lendrum Place,54594,2,4,1,0,0,0,13
2013,Single Family,Lynnwood,36611,0,5,0,0,0,0,11
2013,Single Family,Malmo Plains,132374,0,5,1,0,0,0,12
2013,Single Family,Mayfield,0,0,0,0,0,0,0,0
2013,Single Family,McCauley,1520282,0,3,2,4,-5,-1,27
2013,Single Family,McKernan,4667385,5,5,6,10,-18,-8,79
2013,Single Family,McQueen,210791,1,6,0,0,0,0,13
2013,Single Family,Meadowlark Park,338575,3,3,0,0,0,0,15
2013,Single Family,Montrose,720214,0,8,4,2,-4,-2,32
2013,Single Family,Newton,752592,1,7,2,2,-4,-2,21
2013,Single Family,North Glenora,1802371,5,13,1,3,-2,1,31
2013,Single Family,Northmount,53678,2,1,1,0,0,0,9
2013,Single Family,Oliver,730335,0,4,0,0,-4,-4,13
2013,Single Family,Ottewell,1200118,4,18,0,1,-1,0,39
2013,Single Family,Parkallen,2802963,6,8,5,4,-6,-2,42
2013,Single Family,Parkdale,1254037,0,9,2,4,-8,-4,41
2013,Single Family,Parkview,4297921,3,15,2,6,-8,-2,70
2013,Single Family,Patricia Heights,722340,0,2,0,1,0,1,3
2013,Single Family,Pleasantview,1607295,3,8,2,1,-1,0,29
2013,Single Family,Prince Charles,889963,1,2,2,2,-8,-6,36
2013,Single Family,Prince Rupert,983457,0,1,3,1,-1,0,7
2013,Single Family,Queen Alexandra,2489853,1,8,7,5,-9,-4,47
2013,Single Family,Queen Mary Park,144882,0,7,2,0,-1,-1,20
2013,Single Family,Quesnell Heights,856000,3,3,0,1,-1,0,8
2013,Single Family,Rideau Park,374000,2,3,1,0,0,0,6
2013,Single Family,Rio Terrace,135200,1,4,0,0,-1,-1,8
2013,Single Family,Ritchie,8175378,2,13,8,19,-28,-9,113
2013,Single Family,Riverdale,2313575,1,2,0,4,-8,-4,28
2013,Single Family,Rossdale,1670140,0,2,0,2,-3,-1,9
2013,Single Family,Rosslyn,852231,1,4,1,2,-1,1,15
2013,Single Family,Royal Gardens,295472,1,9,2,0,0,0,18
2013,Single Family,Rundle Heights,399407,0,4,0,1,0,1,9
2013,Single Family,Sherbrooke,995217,3,9,3,2,-1,1,24
2013,Single Family,Sherwood,910170,0,1,0,2,-1,1,8
2013,Single Family,Spruce Avenue,441758,0,4,3,0,-3,-3,18
2013,Single Family,Strathcona,5062935,5,15,12,10,-11,-1,78
2013,Single Family,Strathearn,1435308,5,2,2,2,-3,-1,23
2013,Single Family,Terrace Heights,486319,2,5,2,1,-1,0,14
2013,Single Family,Virginia Park,262214,2,0,0,0,-1,-1,7
2013,Single Family,Wellington,171860,2,5,3,0,0,0,17
2013,Single Family,West Jasper Place,2365564,1,3,6,6,-6,0,31
2013,Single Family,West Meadowlark Park,63714,1,4,1,0,0,0,8
2013,Single Family,Westbrook Estates,5352711,5,3,0,6,-4,2,21
2013,Single Family,Westmount,5862627,3,18,2,11,-15,-4,88
2013,Single Family,Westwood,741488,0,4,3,1,-5,-4,22
2013,Single Family,Windsor Park,4826303,2,1,3,7,-6,1,32
2013,Single Family,Woodcroft,59809,0,3,2,0,0,0,11
2013,Single Family,York,17608,0,1,0,0,0,0,4
2013,Multi Family,Abbottsfield,0,0,0,0,0,0,0,0
2013,Multi Family,Alberta Avenue,19458605,0,2,0,166,0,166,8
2013,Multi Family,Allendale,3614200,0,9,0,20,0,20,18
2013,Multi Family,Argyll,0,0,0,0,0,0,0,0
2013,Multi Family,Aspen Gardens,0,0,0,0,0,0,0,0
2013,Multi Family,Athlone,948000,0,0,0,7,0,7,3
2013,Multi Family,Avonmore,0,0,0,0,0,0,0,0
2013,Multi Family,Balwin,1200,0,1,0,0,0,0,1
2013,Multi Family,Beacon Heights,300000,0,0,0,2,0,2,1
2013,Multi Family,Belgravia,0,0,0,0,0,0,0,0
2013,Multi Family,Bellevue,0,0,0,0,0,0,0,0
2013,Multi Family,Belvedere,663300,0,2,0,2,0,2,3
2013,Multi Family,Beverly Heights,1120000,0,4,0,2,0,2,5
2013,Multi Family,Bonnie Doon,4223000,1,10,0,24,0,24,22
2013,Multi Family,Boyle Street,9105000,0,1,0,5,0,5,3
2013,Multi Family,Britannia Youngstown,742000,0,5,0,6,0,6,8
2013,Multi Family,Calder,295120,0,6,0,2,0,2,7
2013,Multi Family,Canora,1995200,0,5,0,16,0,16,13
2013,Multi Family,Capilano,0,0,0,0,0,0,0,0
2013,Multi Family,Central McDougall,3925000,0,0,0,28,0,28,2
2013,Multi Family,Cloverdale,0,0,0,0,0,0,0,0
2013,Multi Family,Crestwood,10000,0,1,0,0,0,0,1
2013,Multi Family,Cromdale,25000,0,0,0,0,-9,-9,1
2013,Multi Family,Delton,802000,0,0,0,6,0,6,3
2013,Multi Family,Delwood,11255,0,1,0,0,0,0,1
2013,Multi Family,Dovercourt,60000,0,1,0,0,0,0,1
2013,Multi Family,Downtown,21987351,0,8,0,146,-11,135,13
2013,Multi Family,Duggan,0,0,0,0,0,0,0,0
2013,Multi Family,Eastwood,1635000,0,0,0,11,0,11,5
2013,Multi Family,Elmwood,2000,0,1,0,0,0,0,1
2013,Multi Family,Elmwood Park,25000,0,3,0,0,0,0,3
2013,Multi Family,Empire Park,0,0,0,0,0,0,0,0
2013,Multi Family,Evansdale,0,0,0,0,0,0,0,0
2013,Multi Family,Forest Heights,646500,1,4,0,4,0,4,7
2013,Multi Family,Fulton Place,0,0,0,0,0,0,0,0
2013,Multi Family,Garneau,1073000,0,6,0,7,0,7,9
2013,Multi Family,Glengarry,20000,0,1,0,0,0,0,1
2013,Multi Family,Glenora,28000000,0,0,0,56,0,56,1
2013,Multi Family,Glenwood,895000,0,2,0,0,0,0,2
2013,Multi Family,Gold Bar,0,0,0,0,0,0,0,0
2013,Multi Family,Grandview Heights,0,0,0,0,0,0,0,0
2013,Multi Family,Greenfield,10849449,0,0,0,71,-38,33,2
2013,Multi Family,Grovenor,3039118,0,2,0,16,0,16,5
2013,Multi Family,Hazeldean,3177000,0,2,0,14,0,14,8
2013,Multi Family,High Park,905000,0,1,0,6,0,6,4
2013,Multi Family,Highlands,0,0,0,0,0,0,0,0
2013,Multi Family,Holyrood,48000,0,0,0,2,0,2,1
2013,Multi Family,Idylwylde,0,0,0,0,0,0,0,0
2013,Multi Family,Inglewood,4890420,1,5,0,31,0,31,22
2013,Multi Family,Jasper Park,200000,0,0,0,2,0,2,1
2013,Multi Family,Kenilworth,0,0,0,0,0,0,0,0
2013,Multi Family,Kensington,0,0,0,0,0,0,0,0
2013,Multi Family,Kildare,0,0,0,0,0,0,0,0
2013,Multi Family,Kilkenny,0,0,0,0,0,0,0,0
2013,Multi Family,Killarney,297000,0,1,0,2,0,2,2
2013,Multi Family,King Edward Park,3810000,0,4,0,21,0,21,14
2013,Multi Family,Landsdowne,0,0,0,0,0,0,0,0
2013,Multi Family,Lauderdale,351500,0,1,0,2,0,2,2
2013,Multi Family,Laurier Heights,0,0,0,0,0,0,0,0
2013,Multi Family,Lendrum Place,0,0,0,0,0,0,0,0
2013,Multi Family,Lynnwood,0,0,0,0,0,0,0,0
2013,Multi Family,Malmo Plains,0,0,0,0,0,0,0,0
2013,Multi Family,Mayfield,258464,1,1,0,3,-1,2,10
2013,Multi Family,McCauley,1177250,0,2,0,8,0,8,7
2013,Multi Family,McKernan,1935000,0,2,0,10,0,10,7
2013,Multi Family,McQueen,0,0,0,0,0,0,0,0
2013,Multi Family,Meadowlark Park,300000,0,0,0,2,0,2,1
2013,Multi Family,Montrose,1301700,0,2,0,10,0,10,6
2013,Multi Family,Newton,948400,0,3,0,6,0,6,6
2013,Multi Family,North Glenora,0,0,0,0,0,0,0,0
2013,Multi Family,Northmount,0,0,0,0,0,0,0,0
2013,Multi Family,Oliver,36650809,0,17,0,85,0,85,22
2013,Multi Family,Ottewell,8700000,0,0,0,55,0,55,1
2013,Multi Family,Parkallen,0,0,0,0,0,0,0,0
2013,Multi Family,Parkdale,510950,1,3,0,4,0,4,7
2013,Multi Family,Parkview,0,0,0,0,0,0,0,0
2013,Multi Family,Patricia Heights,0,0,0,0,0,0,0,0
2013,Multi Family,Pleasantview,4380,0,1,0,0,0,0,1
2013,Multi Family,Prince Charles,2552984,0,1,0,16,0,16,9
2013,Multi Family,Prince Rupert,0,0,0,0,0,0,0,0
2013,Multi Family,Queen Alexandra,4091836,1,11,0,24,-1,23,20
2013,Multi Family,Queen Mary Park,25396907,0,5,0,200,0,200,10
2013,Multi Family,Quesnell Heights,0,0,0,0,0,0,0,0
2013,Multi Family,Rideau Park,0,0,0,0,0,0,0,0
2013,Multi Family,Rio Terrace,0,0,0,0,0,0,0,0
2013,Multi Family,Ritchie,3402000,0,2,0,20,0,20,11
